[2023-03-13 01:35:42 PM-train1.py-INFO:epoch: 1, dataset: CVC-300, dice: 0.15561166666666668]
[2023-03-13 08:09:32 PM-train1.py-INFO:epoch: 90, dataset: ETIS-LaribPolypDB, dice: 0.417409693877551]
[2023-03-13 08:13:30 PM-train1.py-INFO:epoch: 91, dataset: CVC-300, dice: 0.7207900000000002]
[2023-03-13 08:13:32 PM-train1.py-INFO:epoch: 91, dataset: CVC-ClinicDB, dice: 0.877448387096774]
[2023-03-13 08:13:37 PM-train1.py-INFO:epoch: 91, dataset: Kvasir, dice: 0.8432930000000001]
[2023-03-13 08:13:55 PM-train1.py-INFO:epoch: 91, dataset: CVC-ColonDB, dice: 0.6085107894736842]
[2023-03-13 08:14:21 PM-train1.py-INFO:epoch: 91, dataset: ETIS-LaribPolypDB, dice: 0.4576571428571431]
[2023-03-13 08:18:18 PM-train1.py-INFO:epoch: 92, dataset: CVC-300, dice: 0.7712800000000002]
[2023-03-13 08:18:20 PM-train1.py-INFO:epoch: 92, dataset: CVC-ClinicDB, dice: 0.8696032258064516]
[2023-03-13 08:18:25 PM-train1.py-INFO:epoch: 92, dataset: Kvasir, dice: 0.827656]
[2023-03-13 08:18:42 PM-train1.py-INFO:epoch: 92, dataset: CVC-ColonDB, dice: 0.6103105263157897]
[2023-03-13 08:19:09 PM-train1.py-INFO:epoch: 92, dataset: ETIS-LaribPolypDB, dice: 0.42260612244897966]
[2023-03-13 08:23:04 PM-train1.py-INFO:epoch: 93, dataset: CVC-300, dice: 0.7926799999999997]
[2023-03-13 08:23:06 PM-train1.py-INFO:epoch: 93, dataset: CVC-ClinicDB, dice: 0.8624467741935482]
[2023-03-13 08:23:10 PM-train1.py-INFO:epoch: 93, dataset: Kvasir, dice: 0.829384]
[2023-03-13 08:23:28 PM-train1.py-INFO:epoch: 93, dataset: CVC-ColonDB, dice: 0.6176199999999994]
[2023-03-13 08:23:54 PM-train1.py-INFO:epoch: 93, dataset: ETIS-LaribPolypDB, dice: 0.41294642857142866]
[2023-03-13 08:27:45 PM-train1.py-INFO:epoch: 94, dataset: CVC-300, dice: 0.7986566666666667]
[2023-03-13 08:27:47 PM-train1.py-INFO:epoch: 94, dataset: CVC-ClinicDB, dice: 0.8694064516129031]
[2023-03-13 08:27:52 PM-train1.py-INFO:epoch: 94, dataset: Kvasir, dice: 0.8413280000000003]
[2023-03-13 08:28:09 PM-train1.py-INFO:epoch: 94, dataset: CVC-ColonDB, dice: 0.6236728947368422]
[2023-03-13 08:28:35 PM-train1.py-INFO:epoch: 94, dataset: ETIS-LaribPolypDB, dice: 0.45319081632653085]
[2023-03-13 08:28:35 PM-train1.py-INFO:##############################################################################best:3.586254829342943 0.7172509658685886]
[2023-03-13 08:32:30 PM-train1.py-INFO:epoch: 95, dataset: CVC-300, dice: 0.8221433333333333]
[2023-03-13 08:32:32 PM-train1.py-INFO:epoch: 95, dataset: CVC-ClinicDB, dice: 0.853458064516129]
[2023-03-13 08:32:37 PM-train1.py-INFO:epoch: 95, dataset: Kvasir, dice: 0.813901]
[2023-03-13 08:32:55 PM-train1.py-INFO:epoch: 95, dataset: CVC-ColonDB, dice: 0.605911052631579]
[2023-03-13 08:33:21 PM-train1.py-INFO:epoch: 95, dataset: ETIS-LaribPolypDB, dice: 0.44938571428571467]
[2023-03-13 08:37:21 PM-train1.py-INFO:epoch: 96, dataset: CVC-300, dice: 0.7807833333333334]
[2023-03-13 08:37:23 PM-train1.py-INFO:epoch: 96, dataset: CVC-ClinicDB, dice: 0.8534806451612904]
[2023-03-13 08:37:28 PM-train1.py-INFO:epoch: 96, dataset: Kvasir, dice: 0.8389800000000003]
[2023-03-13 08:37:43 PM-train1.py-INFO:epoch: 96, dataset: CVC-ColonDB, dice: 0.6200694736842104]
[2023-03-13 08:38:06 PM-train1.py-INFO:epoch: 96, dataset: ETIS-LaribPolypDB, dice: 0.4346076530612248]
[2023-03-13 08:41:46 PM-train1.py-INFO:epoch: 97, dataset: CVC-300, dice: 0.7743833333333332]
[2023-03-13 08:41:47 PM-train1.py-INFO:epoch: 97, dataset: CVC-ClinicDB, dice: 0.8578951612903225]
[2023-03-13 08:41:51 PM-train1.py-INFO:epoch: 97, dataset: Kvasir, dice: 0.8371189999999998]
[2023-03-13 08:42:06 PM-train1.py-INFO:epoch: 97, dataset: CVC-ColonDB, dice: 0.6168802631578946]
[2023-03-13 08:42:29 PM-train1.py-INFO:epoch: 97, dataset: ETIS-LaribPolypDB, dice: 0.4517790816326532]
[2023-03-13 08:46:07 PM-train1.py-INFO:epoch: 98, dataset: CVC-300, dice: 0.78949]
[2023-03-13 08:46:09 PM-train1.py-INFO:epoch: 98, dataset: CVC-ClinicDB, dice: 0.8761725806451611]
[2023-03-13 08:46:13 PM-train1.py-INFO:epoch: 98, dataset: Kvasir, dice: 0.8362439999999997]
[2023-03-13 08:46:28 PM-train1.py-INFO:epoch: 98, dataset: CVC-ColonDB, dice: 0.6342336842105256]
[2023-03-13 08:46:52 PM-train1.py-INFO:epoch: 98, dataset: ETIS-LaribPolypDB, dice: 0.4562505102040818]
[2023-03-13 08:46:52 PM-train1.py-INFO:##############################################################################best:3.5923907750597683 0.7184781550119537]
[2023-03-13 08:50:32 PM-train1.py-INFO:epoch: 99, dataset: CVC-300, dice: 0.7904116666666664]
[2023-03-13 08:50:34 PM-train1.py-INFO:epoch: 99, dataset: CVC-ClinicDB, dice: 0.8694854838709679]
[2023-03-13 08:50:38 PM-train1.py-INFO:epoch: 99, dataset: Kvasir, dice: 0.83461]
[2023-03-13 08:50:54 PM-train1.py-INFO:epoch: 99, dataset: CVC-ColonDB, dice: 0.6132897368421047]
[2023-03-13 08:51:16 PM-train1.py-INFO:epoch: 99, dataset: ETIS-LaribPolypDB, dice: 0.43066428571428617]
[2023-03-13 11:42:15 PM-train1.py-INFO:epoch: 1, dataset: CVC-300, dice: 0.14759166666666668]
[2023-03-13 11:42:17 PM-train1.py-INFO:epoch: 1, dataset: CVC-ClinicDB, dice: 0.29301774193548386]
[2023-03-13 11:42:21 PM-train1.py-INFO:epoch: 1, dataset: Kvasir, dice: 0.3884520000000002]
[2023-03-13 11:42:36 PM-train1.py-INFO:epoch: 1, dataset: CVC-ColonDB, dice: 0.1907936842105263]
[2023-03-13 11:42:58 PM-train1.py-INFO:epoch: 1, dataset: ETIS-LaribPolypDB, dice: 0.13471836734693873]
[2023-03-13 11:42:58 PM-train1.py-INFO:##############################################################################best:1.1545734601596158 0.23091469203192316]
[2023-03-13 11:46:41 PM-train1.py-INFO:epoch: 2, dataset: CVC-300, dice: 0.21108000000000005]
[2023-03-13 11:46:43 PM-train1.py-INFO:epoch: 2, dataset: CVC-ClinicDB, dice: 0.3853500000000001]
[2023-03-13 11:46:47 PM-train1.py-INFO:epoch: 2, dataset: Kvasir, dice: 0.415783]
[2023-03-13 11:47:02 PM-train1.py-INFO:epoch: 2, dataset: CVC-ColonDB, dice: 0.2390847368421053]
[2023-03-13 11:52:47 PM-train1.py-INFO:epoch: 1, dataset: CVC-300, dice: 0.14119666666666664]
[2023-03-13 11:52:49 PM-train1.py-INFO:epoch: 1, dataset: CVC-ClinicDB, dice: 0.29473225806451614]
[2023-03-13 11:52:53 PM-train1.py-INFO:epoch: 1, dataset: Kvasir, dice: 0.36247199999999985]
[2023-03-13 11:53:08 PM-train1.py-INFO:epoch: 1, dataset: CVC-ColonDB, dice: 0.18793210526315784]
[2023-03-13 11:53:29 PM-train1.py-INFO:epoch: 1, dataset: ETIS-LaribPolypDB, dice: 0.13367346938775504]
[2023-03-13 11:53:29 PM-train1.py-INFO:##############################################################################best:1.1200064993820955 0.2240012998764191]
[2023-03-13 11:57:29 PM-train1.py-INFO:epoch: 2, dataset: CVC-300, dice: 0.18209333333333327]
[2023-03-13 11:57:31 PM-train1.py-INFO:epoch: 2, dataset: CVC-ClinicDB, dice: 0.31896774193548383]
[2023-03-13 11:57:35 PM-train1.py-INFO:epoch: 2, dataset: Kvasir, dice: 0.4066680000000001]
[2023-03-13 11:57:52 PM-train1.py-INFO:epoch: 2, dataset: CVC-ColonDB, dice: 0.1772189473684211]
[2023-03-13 11:58:13 PM-train1.py-INFO:epoch: 2, dataset: ETIS-LaribPolypDB, dice: 0.16261785714285723]
[2023-03-13 11:58:13 PM-train1.py-INFO:##############################################################################best:1.2475658797800955 0.2495131759560191]
[2023-03-14 12:02:12 AM-train1.py-INFO:epoch: 3, dataset: CVC-300, dice: 0.16068833333333327]
[2023-03-14 12:02:14 AM-train1.py-INFO:epoch: 3, dataset: CVC-ClinicDB, dice: 0.3110145161290322]
[2023-03-14 12:02:18 AM-train1.py-INFO:epoch: 3, dataset: Kvasir, dice: 0.4286780000000001]
[2023-03-14 12:02:34 AM-train1.py-INFO:epoch: 3, dataset: CVC-ColonDB, dice: 0.17769578947368445]
[2023-03-14 12:02:56 AM-train1.py-INFO:epoch: 3, dataset: ETIS-LaribPolypDB, dice: 0.15637142857142855]
[2023-03-14 12:06:57 AM-train1.py-INFO:epoch: 4, dataset: CVC-300, dice: 0.19417166666666674]
[2023-03-14 12:06:59 AM-train1.py-INFO:epoch: 4, dataset: CVC-ClinicDB, dice: 0.36956290322580654]
[2023-03-14 12:07:03 AM-train1.py-INFO:epoch: 4, dataset: Kvasir, dice: 0.46703199999999995]
[2023-03-14 12:07:19 AM-train1.py-INFO:epoch: 4, dataset: CVC-ColonDB, dice: 0.18747684210526325]
[2023-03-14 12:07:41 AM-train1.py-INFO:epoch: 4, dataset: ETIS-LaribPolypDB, dice: 0.14753622448979592]
[2023-03-14 12:07:41 AM-train1.py-INFO:##############################################################################best:1.3657796364875325 0.2731559272975065]
[2023-03-14 12:11:41 AM-train1.py-INFO:epoch: 5, dataset: CVC-300, dice: 0.2623283333333334]
[2023-03-14 12:11:43 AM-train1.py-INFO:epoch: 5, dataset: CVC-ClinicDB, dice: 0.4443241935483872]
[2023-03-14 12:11:48 AM-train1.py-INFO:epoch: 5, dataset: Kvasir, dice: 0.5030779999999999]
[2023-03-14 12:12:04 AM-train1.py-INFO:epoch: 5, dataset: CVC-ColonDB, dice: 0.25054105263157866]
[2023-03-14 12:12:25 AM-train1.py-INFO:epoch: 5, dataset: ETIS-LaribPolypDB, dice: 0.202969387755102]
[2023-03-14 12:12:25 AM-train1.py-INFO:##############################################################################best:1.6632409672684012 0.33264819345368024]
[2023-03-14 12:16:22 AM-train1.py-INFO:epoch: 6, dataset: CVC-300, dice: 0.3494083333333335]
[2023-03-14 12:16:23 AM-train1.py-INFO:epoch: 6, dataset: CVC-ClinicDB, dice: 0.5168209677419354]
[2023-03-14 12:16:27 AM-train1.py-INFO:epoch: 6, dataset: Kvasir, dice: 0.5457989999999998]
[2023-03-14 12:16:43 AM-train1.py-INFO:epoch: 6, dataset: CVC-ColonDB, dice: 0.36172157894736845]
[2023-03-14 12:17:05 AM-train1.py-INFO:epoch: 6, dataset: ETIS-LaribPolypDB, dice: 0.18587193877551025]
[2023-03-14 12:17:05 AM-train1.py-INFO:##############################################################################best:1.9596218187981473 0.39192436375962947]
[2023-03-14 12:21:03 AM-train1.py-INFO:epoch: 7, dataset: CVC-300, dice: 0.36493500000000006]
[2023-03-14 12:21:05 AM-train1.py-INFO:epoch: 7, dataset: CVC-ClinicDB, dice: 0.5401096774193548]
[2023-03-14 12:21:09 AM-train1.py-INFO:epoch: 7, dataset: Kvasir, dice: 0.5777919999999999]
[2023-03-14 12:21:24 AM-train1.py-INFO:epoch: 7, dataset: CVC-ColonDB, dice: 0.3469402631578942]
[2023-03-14 12:21:47 AM-train1.py-INFO:epoch: 7, dataset: ETIS-LaribPolypDB, dice: 0.18711581632653052]
[2023-03-14 12:21:47 AM-train1.py-INFO:##############################################################################best:2.016892756903779 0.40337855138075585]
[2023-03-14 12:25:36 AM-train1.py-INFO:epoch: 8, dataset: CVC-300, dice: 0.5309766666666669]
[2023-03-14 12:25:38 AM-train1.py-INFO:epoch: 8, dataset: CVC-ClinicDB, dice: 0.6197306451612903]
[2023-03-14 12:25:42 AM-train1.py-INFO:epoch: 8, dataset: Kvasir, dice: 0.6525909999999999]
[2023-03-14 12:25:58 AM-train1.py-INFO:epoch: 8, dataset: CVC-ColonDB, dice: 0.39926999999999985]
[2023-03-14 12:26:20 AM-train1.py-INFO:epoch: 8, dataset: ETIS-LaribPolypDB, dice: 0.2208494897959183]
[2023-03-14 12:26:20 AM-train1.py-INFO:##############################################################################best:2.4234178016238754 0.4846835603247751]
[2023-03-14 12:30:14 AM-train1.py-INFO:epoch: 9, dataset: CVC-300, dice: 0.54803]
[2023-03-14 12:30:16 AM-train1.py-INFO:epoch: 9, dataset: CVC-ClinicDB, dice: 0.6556967741935483]
[2023-03-14 12:30:20 AM-train1.py-INFO:epoch: 9, dataset: Kvasir, dice: 0.6788019999999999]
[2023-03-14 12:30:35 AM-train1.py-INFO:epoch: 9, dataset: CVC-ColonDB, dice: 0.47068657894736876]
[2023-03-14 12:30:57 AM-train1.py-INFO:epoch: 9, dataset: ETIS-LaribPolypDB, dice: 0.2614117346938776]
[2023-03-14 12:30:57 AM-train1.py-INFO:##############################################################################best:2.6146270878347946 0.5229254175669589]
[2023-03-14 12:34:53 AM-train1.py-INFO:epoch: 10, dataset: CVC-300, dice: 0.5725683333333331]
[2023-03-14 12:34:54 AM-train1.py-INFO:epoch: 10, dataset: CVC-ClinicDB, dice: 0.654282258064516]
[2023-03-14 12:34:58 AM-train1.py-INFO:epoch: 10, dataset: Kvasir, dice: 0.6948130000000005]
[2023-03-14 12:35:14 AM-train1.py-INFO:epoch: 10, dataset: CVC-ColonDB, dice: 0.47527105263157865]
[2023-03-14 12:35:36 AM-train1.py-INFO:epoch: 10, dataset: ETIS-LaribPolypDB, dice: 0.2923607142857143]
[2023-03-14 12:35:36 AM-train1.py-INFO:##############################################################################best:2.6892953583151424 0.5378590716630285]
[2023-03-14 12:39:30 AM-train1.py-INFO:epoch: 11, dataset: CVC-300, dice: 0.61396]
[2023-03-14 12:39:32 AM-train1.py-INFO:epoch: 11, dataset: CVC-ClinicDB, dice: 0.7086516129032256]
[2023-03-14 12:39:36 AM-train1.py-INFO:epoch: 11, dataset: Kvasir, dice: 0.689852]
[2023-03-14 12:39:52 AM-train1.py-INFO:epoch: 11, dataset: CVC-ColonDB, dice: 0.5212110526315791]
[2023-03-14 12:40:14 AM-train1.py-INFO:epoch: 11, dataset: ETIS-LaribPolypDB, dice: 0.3084035714285716]
[2023-03-14 12:40:14 AM-train1.py-INFO:##############################################################################best:2.842078236963377 0.5684156473926754]
[2023-03-14 12:44:08 AM-train1.py-INFO:epoch: 12, dataset: CVC-300, dice: 0.6439666666666665]
[2023-03-14 12:44:10 AM-train1.py-INFO:epoch: 12, dataset: CVC-ClinicDB, dice: 0.744640322580645]
[2023-03-14 12:44:14 AM-train1.py-INFO:epoch: 12, dataset: Kvasir, dice: 0.7113509999999998]
[2023-03-14 12:44:29 AM-train1.py-INFO:epoch: 12, dataset: CVC-ColonDB, dice: 0.5368549999999996]
[2023-03-14 12:44:51 AM-train1.py-INFO:epoch: 12, dataset: ETIS-LaribPolypDB, dice: 0.31152397959183675]
[2023-03-14 12:44:51 AM-train1.py-INFO:##############################################################################best:2.948336968839148 0.5896673937678296]
[2023-03-14 12:48:46 AM-train1.py-INFO:epoch: 13, dataset: CVC-300, dice: 0.6104749999999998]
[2023-03-14 12:48:48 AM-train1.py-INFO:epoch: 13, dataset: CVC-ClinicDB, dice: 0.7395193548387095]
[2023-03-14 12:48:52 AM-train1.py-INFO:epoch: 13, dataset: Kvasir, dice: 0.7471570000000001]
[2023-03-14 12:49:07 AM-train1.py-INFO:epoch: 13, dataset: CVC-ColonDB, dice: 0.5388921052631582]
[2023-03-14 12:49:30 AM-train1.py-INFO:epoch: 13, dataset: ETIS-LaribPolypDB, dice: 0.31195867346938777]
[2023-03-14 12:53:23 AM-train1.py-INFO:epoch: 14, dataset: CVC-300, dice: 0.6807999999999997]
[2023-03-14 12:53:25 AM-train1.py-INFO:epoch: 14, dataset: CVC-ClinicDB, dice: 0.7445806451612902]
[2023-03-14 12:53:29 AM-train1.py-INFO:epoch: 14, dataset: Kvasir, dice: 0.7634109999999997]
[2023-03-14 12:53:45 AM-train1.py-INFO:epoch: 14, dataset: CVC-ColonDB, dice: 0.5358602631578949]
[2023-03-14 12:54:07 AM-train1.py-INFO:epoch: 14, dataset: ETIS-LaribPolypDB, dice: 0.34464489795918374]
[2023-03-14 12:54:07 AM-train1.py-INFO:##############################################################################best:3.069296806278368 0.6138593612556736]
[2023-03-14 12:58:01 AM-train1.py-INFO:epoch: 15, dataset: CVC-300, dice: 0.6320666666666666]
[2023-03-14 12:58:02 AM-train1.py-INFO:epoch: 15, dataset: CVC-ClinicDB, dice: 0.7238096774193548]
[2023-03-14 12:58:07 AM-train1.py-INFO:epoch: 15, dataset: Kvasir, dice: 0.7608609999999996]
[2023-03-14 12:58:22 AM-train1.py-INFO:epoch: 15, dataset: CVC-ColonDB, dice: 0.5069723684210529]
[2023-03-14 12:58:44 AM-train1.py-INFO:epoch: 15, dataset: ETIS-LaribPolypDB, dice: 0.33899846938775513]
[2023-03-14 01:02:39 AM-train1.py-INFO:epoch: 16, dataset: CVC-300, dice: 0.6679533333333332]
[2023-03-14 01:02:41 AM-train1.py-INFO:epoch: 16, dataset: CVC-ClinicDB, dice: 0.7583112903225807]
[2023-03-14 01:02:45 AM-train1.py-INFO:epoch: 16, dataset: Kvasir, dice: 0.7233419999999999]
[2023-03-14 01:03:00 AM-train1.py-INFO:epoch: 16, dataset: CVC-ColonDB, dice: 0.5376673684210528]
[2023-03-14 01:03:22 AM-train1.py-INFO:epoch: 16, dataset: ETIS-LaribPolypDB, dice: 0.3569632653061227]
[2023-03-14 01:07:16 AM-train1.py-INFO:epoch: 17, dataset: CVC-300, dice: 0.6963500000000001]
[2023-03-14 01:07:18 AM-train1.py-INFO:epoch: 17, dataset: CVC-ClinicDB, dice: 0.7800258064516127]
[2023-03-14 01:07:22 AM-train1.py-INFO:epoch: 17, dataset: Kvasir, dice: 0.7655729999999998]
[2023-03-14 01:07:37 AM-train1.py-INFO:epoch: 17, dataset: CVC-ColonDB, dice: 0.5705097368421052]
[2023-03-14 01:07:59 AM-train1.py-INFO:epoch: 17, dataset: ETIS-LaribPolypDB, dice: 0.36820561224489806]
[2023-03-14 01:07:59 AM-train1.py-INFO:##############################################################################best:3.180664155538616 0.6361328311077232]
[2023-03-14 01:11:53 AM-train1.py-INFO:epoch: 18, dataset: CVC-300, dice: 0.6742983333333334]
[2023-03-14 01:11:55 AM-train1.py-INFO:epoch: 18, dataset: CVC-ClinicDB, dice: 0.7874838709677419]
[2023-03-14 01:11:59 AM-train1.py-INFO:epoch: 18, dataset: Kvasir, dice: 0.7518769999999999]
[2023-03-14 01:12:15 AM-train1.py-INFO:epoch: 18, dataset: CVC-ColonDB, dice: 0.5649521052631579]
[2023-03-14 01:12:37 AM-train1.py-INFO:epoch: 18, dataset: ETIS-LaribPolypDB, dice: 0.3667704081632653]
[2023-03-14 01:16:31 AM-train1.py-INFO:epoch: 19, dataset: CVC-300, dice: 0.6573950000000003]
[2023-03-14 01:16:33 AM-train1.py-INFO:epoch: 19, dataset: CVC-ClinicDB, dice: 0.7717048387096775]
[2023-03-14 01:16:37 AM-train1.py-INFO:epoch: 19, dataset: Kvasir, dice: 0.7622890000000001]
[2023-03-14 01:16:53 AM-train1.py-INFO:epoch: 19, dataset: CVC-ColonDB, dice: 0.5311147368421054]
[2023-03-14 01:17:15 AM-train1.py-INFO:epoch: 19, dataset: ETIS-LaribPolypDB, dice: 0.33373877551020387]
[2023-03-14 01:21:09 AM-train1.py-INFO:epoch: 20, dataset: CVC-300, dice: 0.5470983333333332]
[2023-03-14 01:21:11 AM-train1.py-INFO:epoch: 20, dataset: CVC-ClinicDB, dice: 0.7904258064516129]
[2023-03-14 01:21:15 AM-train1.py-INFO:epoch: 20, dataset: Kvasir, dice: 0.7738010000000003]
[2023-03-14 01:21:30 AM-train1.py-INFO:epoch: 20, dataset: CVC-ColonDB, dice: 0.5372510526315788]
[2023-03-14 01:21:52 AM-train1.py-INFO:epoch: 20, dataset: ETIS-LaribPolypDB, dice: 0.3136673469387757]
[2023-03-14 01:25:46 AM-train1.py-INFO:epoch: 21, dataset: CVC-300, dice: 0.6909733333333334]
[2023-03-14 01:25:48 AM-train1.py-INFO:epoch: 21, dataset: CVC-ClinicDB, dice: 0.8068887096774195]
[2023-03-14 01:25:52 AM-train1.py-INFO:epoch: 21, dataset: Kvasir, dice: 0.7731200000000001]
[2023-03-14 01:26:07 AM-train1.py-INFO:epoch: 21, dataset: CVC-ColonDB, dice: 0.5960731578947372]
[2023-03-14 01:26:29 AM-train1.py-INFO:epoch: 21, dataset: ETIS-LaribPolypDB, dice: 0.39765000000000017]
[2023-03-14 01:26:29 AM-train1.py-INFO:##############################################################################best:3.2647052009054907 0.6529410401810981]
[2023-03-14 01:30:24 AM-train1.py-INFO:epoch: 22, dataset: CVC-300, dice: 0.6956666666666664]
[2023-03-14 01:30:26 AM-train1.py-INFO:epoch: 22, dataset: CVC-ClinicDB, dice: 0.7867903225806451]
[2023-03-14 01:30:30 AM-train1.py-INFO:epoch: 22, dataset: Kvasir, dice: 0.7715839999999997]
[2023-03-14 01:30:46 AM-train1.py-INFO:epoch: 22, dataset: CVC-ColonDB, dice: 0.5652784210526315]
[2023-03-14 01:31:08 AM-train1.py-INFO:epoch: 22, dataset: ETIS-LaribPolypDB, dice: 0.3668683673469386]
[2023-03-14 01:34:58 AM-train1.py-INFO:epoch: 23, dataset: CVC-300, dice: 0.6985516666666669]
[2023-03-14 01:34:59 AM-train1.py-INFO:epoch: 23, dataset: CVC-ClinicDB, dice: 0.8114064516129034]
[2023-03-14 01:35:03 AM-train1.py-INFO:epoch: 23, dataset: Kvasir, dice: 0.784169]
[2023-03-14 01:35:18 AM-train1.py-INFO:epoch: 23, dataset: CVC-ColonDB, dice: 0.5944997368421054]
[2023-03-14 01:35:41 AM-train1.py-INFO:epoch: 23, dataset: ETIS-LaribPolypDB, dice: 0.364938775510204]
[2023-03-14 01:39:22 AM-train1.py-INFO:epoch: 24, dataset: CVC-300, dice: 0.69887]
[2023-03-14 01:39:24 AM-train1.py-INFO:epoch: 24, dataset: CVC-ClinicDB, dice: 0.8373919354838708]
[2023-03-14 01:39:28 AM-train1.py-INFO:epoch: 24, dataset: Kvasir, dice: 0.780968]
[2023-03-14 01:39:42 AM-train1.py-INFO:epoch: 24, dataset: CVC-ColonDB, dice: 0.6020357894736843]
[2023-03-14 01:40:05 AM-train1.py-INFO:epoch: 24, dataset: ETIS-LaribPolypDB, dice: 0.4306408163265307]
[2023-03-14 01:40:05 AM-train1.py-INFO:##############################################################################best:3.3499065412840863 0.6699813082568172]
[2023-03-14 01:43:47 AM-train1.py-INFO:epoch: 25, dataset: CVC-300, dice: 0.6171966666666665]
[2023-03-14 01:43:49 AM-train1.py-INFO:epoch: 25, dataset: CVC-ClinicDB, dice: 0.806748387096774]
[2023-03-14 01:43:53 AM-train1.py-INFO:epoch: 25, dataset: Kvasir, dice: 0.8065509999999999]
[2023-03-14 01:44:08 AM-train1.py-INFO:epoch: 25, dataset: CVC-ColonDB, dice: 0.563333947368421]
[2023-03-14 01:44:31 AM-train1.py-INFO:epoch: 25, dataset: ETIS-LaribPolypDB, dice: 0.37816836734693876]
[2023-03-14 01:48:12 AM-train1.py-INFO:epoch: 26, dataset: CVC-300, dice: 0.6655150000000002]
[2023-03-14 01:48:13 AM-train1.py-INFO:epoch: 26, dataset: CVC-ClinicDB, dice: 0.8314370967741936]
[2023-03-14 01:48:17 AM-train1.py-INFO:epoch: 26, dataset: Kvasir, dice: 0.7898030000000001]
[2023-03-14 01:48:32 AM-train1.py-INFO:epoch: 26, dataset: CVC-ColonDB, dice: 0.5775502631578946]
[2023-03-14 01:48:55 AM-train1.py-INFO:epoch: 26, dataset: ETIS-LaribPolypDB, dice: 0.4002755102040817]
[2023-03-14 01:52:35 AM-train1.py-INFO:epoch: 27, dataset: CVC-300, dice: 0.6565616666666668]
[2023-03-14 01:52:37 AM-train1.py-INFO:epoch: 27, dataset: CVC-ClinicDB, dice: 0.8181967741935485]
[2023-03-14 01:52:41 AM-train1.py-INFO:epoch: 27, dataset: Kvasir, dice: 0.7868070000000001]
[2023-03-14 01:52:56 AM-train1.py-INFO:epoch: 27, dataset: CVC-ColonDB, dice: 0.5456002631578947]
[2023-03-14 01:53:19 AM-train1.py-INFO:epoch: 27, dataset: ETIS-LaribPolypDB, dice: 0.3867382653061227]
[2023-03-14 01:57:00 AM-train1.py-INFO:epoch: 28, dataset: CVC-300, dice: 0.6317083333333334]
[2023-03-14 01:57:02 AM-train1.py-INFO:epoch: 28, dataset: CVC-ClinicDB, dice: 0.8041096774193549]
[2023-03-14 01:57:06 AM-train1.py-INFO:epoch: 28, dataset: Kvasir, dice: 0.7882280000000003]
[2023-03-14 01:57:21 AM-train1.py-INFO:epoch: 28, dataset: CVC-ColonDB, dice: 0.5743257894736844]
[2023-03-14 01:57:44 AM-train1.py-INFO:epoch: 28, dataset: ETIS-LaribPolypDB, dice: 0.3931714285714284]
[2023-03-14 02:01:24 AM-train1.py-INFO:epoch: 29, dataset: CVC-300, dice: 0.5585033333333332]
[2023-03-14 02:01:26 AM-train1.py-INFO:epoch: 29, dataset: CVC-ClinicDB, dice: 0.8263322580645162]
[2023-03-14 02:01:30 AM-train1.py-INFO:epoch: 29, dataset: Kvasir, dice: 0.7844249999999998]
[2023-03-14 02:01:45 AM-train1.py-INFO:epoch: 29, dataset: CVC-ColonDB, dice: 0.5571771052631581]
[2023-03-14 02:02:07 AM-train1.py-INFO:epoch: 29, dataset: ETIS-LaribPolypDB, dice: 0.3396785714285718]
[2023-03-14 02:05:48 AM-train1.py-INFO:epoch: 30, dataset: CVC-300, dice: 0.6230700000000001]
[2023-03-14 02:05:50 AM-train1.py-INFO:epoch: 30, dataset: CVC-ClinicDB, dice: 0.8246387096774191]
[2023-03-14 02:05:54 AM-train1.py-INFO:epoch: 30, dataset: Kvasir, dice: 0.7908770000000003]
[2023-03-14 02:06:09 AM-train1.py-INFO:epoch: 30, dataset: CVC-ColonDB, dice: 0.5615736842105267]
[2023-03-14 02:06:31 AM-train1.py-INFO:epoch: 30, dataset: ETIS-LaribPolypDB, dice: 0.35240051020408175]
[2023-03-14 02:10:13 AM-train1.py-INFO:epoch: 31, dataset: CVC-300, dice: 0.5443650000000001]
[2023-03-14 02:10:15 AM-train1.py-INFO:epoch: 31, dataset: CVC-ClinicDB, dice: 0.8375048387096774]
[2023-03-14 02:10:19 AM-train1.py-INFO:epoch: 31, dataset: Kvasir, dice: 0.7965359999999998]
[2023-03-14 02:10:34 AM-train1.py-INFO:epoch: 31, dataset: CVC-ColonDB, dice: 0.5428181578947372]
[2023-03-14 02:10:57 AM-train1.py-INFO:epoch: 31, dataset: ETIS-LaribPolypDB, dice: 0.3563454081632654]
[2023-03-14 02:14:37 AM-train1.py-INFO:epoch: 32, dataset: CVC-300, dice: 0.49188166666666666]
[2023-03-14 02:14:39 AM-train1.py-INFO:epoch: 32, dataset: CVC-ClinicDB, dice: 0.8210354838709675]
[2023-03-14 02:14:43 AM-train1.py-INFO:epoch: 32, dataset: Kvasir, dice: 0.7915710000000001]
[2023-03-14 02:14:58 AM-train1.py-INFO:epoch: 32, dataset: CVC-ColonDB, dice: 0.5000984210526317]
[2023-03-14 02:15:21 AM-train1.py-INFO:epoch: 32, dataset: ETIS-LaribPolypDB, dice: 0.2911234693877553]
[2023-03-14 02:19:01 AM-train1.py-INFO:epoch: 33, dataset: CVC-300, dice: 0.64639]
